coid,zdate
6668,2019-07-10
6668,2019-08-09
6668,2019-09-09
6668,2019-10-09
6668,2019-11-08
6668,2019-12-10
6668,2020-01-09
6668,2020-02-10
6668,2020-03-10
6668,2020-04-10
6655,2019-01-09
6655,2019-02-15
6655,2019-03-08
6655,2019-04-09
6655,2019-05-09
6655,2019-06-10
6655,2019-07-10
6655,2019-08-12
6655,2019-09-10
6655,2019-10-08
6655,2019-11-08
6655,2019-12-10
6655,2020-01-10
6655,2020-02-10
6655,2020-03-10
6655,2020-04-09
6625,2019-01-09
6625,2019-02-15
6625,2019-03-08
6625,2019-04-10
6625,2019-05-10
6625,2019-06-10
6625,2019-07-10
6625,2019-08-08
6625,2019-09-10
6625,2019-10-09
6625,2019-11-08
6625,2019-12-10
6625,2020-01-10
6625,2020-02-10
6625,2020-03-10
6625,2020-04-09
6605,2019-01-10
6605,2019-02-15
6605,2019-03-11
6605,2019-04-10
6605,2019-05-10
6605,2019-06-10
6605,2019-07-09
6605,2019-08-12
6605,2019-09-10
6605,2019-10-14
6605,2019-11-08
6605,2019-12-10
6605,2020-01-10
6605,2020-02-14
6605,2020-03-10
6605,2020-04-10
6592,2019-01-09
6592,2019-02-13
6592,2019-03-07
6592,2019-04-10
6592,2019-05-09
6592,2019-06-10
6592,2019-07-05
6592,2019-08-06
6592,2019-09-10
6592,2019-10-07
6592,2019-11-07
6592,2019-12-09
6592,2020-01-09
6592,2020-02-13
6592,2020-03-09
6592,2020-04-10
6582,2019-01-08
6582,2019-02-11
6582,2019-03-08
6582,2019-04-08
6582,2019-05-08
6582,2019-06-10
6582,2019-07-08
6582,2019-08-08
6582,2019-09-09
6582,2019-10-09
6582,2019-11-08
6582,2019-12-09
6582,2020-01-10
6582,2020-02-10
6582,2020-03-09
6582,2020-04-09
6581,2019-01-08
6581,2019-02-14
6581,2019-03-08
6581,2019-04-08
6581,2019-05-09
6581,2019-06-10
6581,2019-07-05
6581,2019-08-07
6581,2019-09-06
6581,2019-10-07
6581,2019-11-07
6581,2019-12-09
6581,2020-01-09
6581,2020-02-10
6581,2020-03-09
6581,2020-04-10
6579,2019-01-10
6579,2019-02-12
6579,2019-03-06
6579,2019-04-10
6579,2019-05-08
6579,2019-06-06
6579,2019-07-09
6579,2019-08-08
6579,2019-09-09
6579,2019-10-08
6579,2019-11-07
6579,2019-12-09
6579,2020-01-09
6579,2020-02-13
6579,2020-03-06
6579,2020-04-07
6558,2019-01-09
6558,2019-02-14
6558,2019-03-08
6558,2019-04-09
6558,2019-05-08
6558,2019-06-06
6558,2019-07-10
6558,2019-08-07
6558,2019-09-09
6558,2019-10-09
6558,2019-11-08
6558,2019-12-09
6558,2020-01-09
6558,2020-02-11
6558,2020-03-10
6558,2020-04-10
6552,2019-01-08
6552,2019-02-12
6552,2019-03-07
6552,2019-04-03
6552,2019-05-08
6552,2019-06-06
6552,2019-07-08
6552,2019-08-07
6552,2019-09-06
6552,2019-10-08
6552,2019-11-08
6552,2019-12-09
6552,2020-01-08
6552,2020-02-07
6552,2020-03-06
6552,2020-04-08
6533,2019-01-10
6533,2019-02-15
6533,2019-03-08
6533,2019-04-10
6533,2019-05-10
6533,2019-06-10
6533,2019-07-10
6533,2019-08-09
6533,2019-09-10
6533,2019-10-09
6533,2019-11-08
6533,2019-12-10
6533,2020-01-10
6533,2020-02-11
6533,2020-03-10
6533,2020-04-10
6531,2019-01-09
6531,2019-02-14
6531,2019-03-07
6531,2019-04-08
6531,2019-05-07
6531,2019-06-07
6531,2019-07-10
6531,2019-08-07
6531,2019-09-07
6531,2019-10-08
6531,2019-11-07
6531,2019-12-06
6531,2020-01-07
6531,2020-02-07
6531,2020-03-09
6531,2020-04-07
6505,2019-01-08
6505,2019-02-13
6505,2019-03-06
6505,2019-04-10
6505,2019-05-06
6505,2019-06-06
6505,2019-07-10
6505,2019-08-06
6505,2019-09-06
6505,2019-10-08
6505,2019-11-05
6505,2019-12-06
6505,2020-01-10
6505,2020-02-06
6505,2020-03-06
6505,2020-04-10
6504,2019-01-08
6504,2019-02-14
6504,2019-03-08
6504,2019-04-08
6504,2019-05-08
6504,2019-06-06
6504,2019-07-08
6504,2019-08-08
6504,2019-09-06
6504,2019-10-08
6504,2019-11-08
6504,2019-12-06
6504,2020-01-08
6504,2020-02-07
6504,2020-03-06
6504,2020-04-08
6491,2019-01-02
6491,2019-02-11
6491,2019-03-04
6491,2019-04-02
6491,2019-05-02
6491,2019-06-03
6491,2019-07-02
6491,2019-08-02
6491,2019-09-02
6491,2019-10-02
6491,2019-11-04
6491,2019-12-02
6491,2020-01-02
6491,2020-02-03
6491,2020-03-02
6491,2020-04-06
6477,2019-01-10
6477,2019-02-15
6477,2019-03-08
6477,2019-04-10
6477,2019-05-10
6477,2019-06-10
6477,2019-07-10
6477,2019-08-09
6477,2019-09-10
6477,2019-10-09
6477,2019-11-08
6477,2019-12-10
6477,2020-01-10
6477,2020-02-10
6477,2020-03-10
6477,2020-04-10
6464,2019-01-10
6464,2019-02-15
6464,2019-03-07
6464,2019-04-10
6464,2019-05-10
6464,2019-06-10
6464,2019-07-10
6464,2019-08-09
6464,2019-09-10
6464,2019-10-09
6464,2019-11-07
6464,2019-12-10
6464,2020-01-10
6464,2020-02-10
6464,2020-03-09
6464,2020-04-10
6449,2019-01-06
6449,2019-02-14
6449,2019-03-06
6449,2019-04-08
6449,2019-05-06
6449,2019-06-06
6449,2019-07-08
6449,2019-08-06
6449,2019-09-06
6449,2019-10-06
6449,2019-11-06
6449,2019-12-06
6449,2020-01-06
6449,2020-02-06
6449,2020-03-06
6449,2020-04-06
6443,2019-01-02
6443,2019-02-13
6443,2019-03-04
6443,2019-04-02
6443,2019-05-10
6443,2019-06-06
6443,2019-07-08
6443,2019-08-05
6443,2019-09-10
6443,2019-10-09
6443,2019-11-08
6443,2019-12-10
6443,2020-01-09
6443,2020-02-07
6443,2020-03-09
6443,2020-04-06
6442,2019-01-10
6442,2019-02-15
6442,2019-03-08
6442,2019-04-10
6442,2019-05-10
6442,2019-06-10
6442,2019-07-10
6442,2019-08-08
6442,2019-09-10
6442,2019-10-09
6442,2019-11-08
6442,2019-12-10
6442,2020-01-10
6442,2020-02-10
6442,2020-03-10
6442,2020-04-10
6416,2019-01-09
6416,2019-02-15
6416,2019-03-08
6416,2019-04-10
6416,2019-05-10
6416,2019-06-10
6416,2019-07-10
6416,2019-08-12
6416,2019-09-10
6416,2019-10-09
6416,2019-11-08
6416,2019-12-10
6416,2020-01-10
6416,2020-02-10
6416,2020-03-10
6416,2020-04-10
6414,2019-01-09
6414,2019-02-15
6414,2019-03-08
6414,2019-04-10
6414,2019-05-10
6414,2019-06-10
6414,2019-07-10
6414,2019-08-12
6414,2019-09-10
6414,2019-10-09
6414,2019-11-08
6414,2019-12-10
6414,2020-01-10
6414,2020-02-10
6414,2020-03-10
6414,2020-04-10
6412,2019-01-07
6412,2019-02-12
6412,2019-03-05
6412,2019-04-08
6412,2019-05-06
6412,2019-06-05
6412,2019-07-04
6412,2019-08-07
6412,2019-09-05
6412,2019-10-04
6412,2019-11-04
6412,2019-12-05
6412,2020-01-06
6412,2020-02-13
6412,2020-03-05
6412,2020-04-06
6409,2019-01-08
6409,2019-02-13
6409,2019-03-07
6409,2019-04-08
6409,2019-05-09
6409,2019-06-06
6409,2019-07-08
6409,2019-08-07
6409,2019-09-05
6409,2019-10-08
6409,2019-11-06
6409,2019-12-06
6409,2020-01-07
6409,2020-02-12
6409,2020-03-05
6409,2020-04-08
6405,2019-01-09
6405,2019-02-14
6405,2019-03-08
6405,2019-04-09
6405,2019-05-09
6405,2019-06-06
6405,2019-07-09
6405,2019-08-09
6405,2019-09-09
6405,2019-10-09
6405,2019-11-08
6405,2019-12-09
6405,2020-01-09
6405,2020-02-10
6405,2020-03-09
6405,2020-04-09
6289,2019-01-04
6289,2019-02-13
6289,2019-03-05
6289,2019-04-03
6289,2019-05-07
6289,2019-06-06
6289,2019-07-02
6289,2019-08-05
6289,2019-09-05
6289,2019-10-03
6289,2019-11-06
6289,2019-12-04
6289,2020-01-06
6289,2020-02-05
6289,2020-03-03
6289,2020-04-01
6288,2019-01-10
6288,2019-02-14
6288,2019-03-07
6288,2019-04-03
6288,2019-05-09
6288,2019-06-10
6288,2019-07-08
6288,2019-08-08
6288,2019-09-09
6288,2019-10-08
6288,2019-11-05
6288,2019-12-09
6288,2020-01-08
6288,2020-02-07
6288,2020-03-09
6288,2020-04-09
6285,2019-01-08
6285,2019-02-12
6285,2019-03-08
6285,2019-04-08
6285,2019-05-08
6285,2019-06-06
6285,2019-07-08
6285,2019-08-08
6285,2019-09-06
6285,2019-10-08
6285,2019-11-08
6285,2019-12-06
6285,2020-01-08
6285,2020-02-12
6285,2020-03-10
6285,2020-04-10
6283,2019-01-10
6283,2019-02-14
6283,2019-03-09
6283,2019-04-10
6283,2019-05-08
6283,2019-06-10
6283,2019-07-10
6283,2019-08-12
6283,2019-09-09
6283,2019-10-08
6283,2019-11-08
6283,2019-12-10
6283,2020-01-10
6283,2020-02-15
6283,2020-03-10
6283,2020-04-10
6282,2019-01-09
6282,2019-02-12
6282,2019-03-07
6282,2019-04-08
6282,2019-05-08
6282,2019-06-06
6282,2019-07-05
6282,2019-08-06
6282,2019-09-05
6282,2019-10-07
6282,2019-11-08
6282,2019-12-06
6282,2020-01-10
6282,2020-02-05
6282,2020-03-09
6282,2020-04-07
6281,2019-01-08
6281,2019-02-14
6281,2019-03-08
6281,2019-04-08
6281,2019-05-07
6281,2019-06-06
6281,2019-07-05
6281,2019-08-07
6281,2019-09-04
6281,2019-10-04
6281,2019-11-06
6281,2019-12-06
6281,2020-01-07
6281,2020-02-06
6281,2020-03-05
6281,2020-04-08
6278,2019-01-04
6278,2019-02-11
6278,2019-03-05
6278,2019-04-08
6278,2019-05-06
6278,2019-06-05
6278,2019-07-05
6278,2019-08-05
6278,2019-09-05
6278,2019-10-05
6278,2019-11-05
6278,2019-12-05
6278,2020-01-06
6278,2020-02-05
6278,2020-03-05
6278,2020-04-06
6277,2019-01-08
6277,2019-02-13
6277,2019-03-07
6277,2019-04-08
6277,2019-05-07
6277,2019-06-06
6277,2019-07-04
6277,2019-08-06
6277,2019-09-09
6277,2019-10-07
6277,2019-11-06
6277,2019-12-05
6277,2020-01-08
6277,2020-02-06
6277,2020-03-05
6277,2020-04-08
6271,2019-01-09
6271,2019-02-15
6271,2019-03-08
6271,2019-04-09
6271,2019-05-09
6271,2019-06-06
6271,2019-07-09
6271,2019-08-08
6271,2019-09-09
6271,2019-10-09
6271,2019-11-08
6271,2019-12-09
6271,2020-01-09
6271,2020-02-07
6271,2020-03-09
6271,2020-04-09
6269,2019-01-08
6269,2019-02-12
6269,2019-03-07
6269,2019-04-08
6269,2019-05-06
6269,2019-06-06
6269,2019-07-05
6269,2019-08-06
6269,2019-09-06
6269,2019-10-07
6269,2019-11-07
6269,2019-12-08
6269,2020-01-08
6269,2020-02-07
6269,2020-03-08
6269,2020-04-07
6257,2019-01-07
6257,2019-02-12
6257,2019-03-05
6257,2019-04-08
6257,2019-05-03
6257,2019-06-04
6257,2019-07-03
6257,2019-08-05
6257,2019-09-05
6257,2019-10-08
6257,2019-11-05
6257,2019-12-04
6257,2020-01-08
6257,2020-02-05
6257,2020-03-04
6257,2020-04-06
6251,2019-01-07
6251,2019-02-14
6251,2019-03-07
6251,2019-04-08
6251,2019-05-08
6251,2019-06-06
6251,2019-07-10
6251,2019-08-06
6251,2019-09-09
6251,2019-10-07
6251,2019-11-06
6251,2019-12-09
6251,2020-01-09
6251,2020-02-10
6251,2020-03-05
6251,2020-04-09
6243,2019-01-10
6243,2019-02-15
6243,2019-03-08
6243,2019-04-10
6243,2019-05-10
6243,2019-06-10
6243,2019-07-10
6243,2019-08-08
6243,2019-09-10
6243,2019-10-09
6243,2019-11-08
6243,2019-12-10
6243,2020-01-10
6243,2020-02-10
6243,2020-03-10
6243,2020-04-08
6239,2019-01-10
6239,2019-02-14
6239,2019-03-08
6239,2019-04-08
6239,2019-05-09
6239,2019-06-10
6239,2019-07-09
6239,2019-08-08
6239,2019-09-09
6239,2019-10-09
6239,2019-11-08
6239,2019-12-09
6239,2020-01-08
6239,2020-02-10
6239,2020-03-09
6239,2020-04-09
6235,2019-01-04
6235,2019-02-11
6235,2019-03-05
6235,2019-04-03
6235,2019-05-03
6235,2019-06-05
6235,2019-07-05
6235,2019-08-05
6235,2019-09-05
6235,2019-10-04
6235,2019-11-05
6235,2019-12-05
6235,2020-01-03
6235,2020-02-05
6235,2020-03-05
6235,2020-04-06
6230,2019-01-09
6230,2019-02-15
6230,2019-03-08
6230,2019-04-09
6230,2019-05-10
6230,2019-06-10
6230,2019-07-09
6230,2019-08-12
6230,2019-09-09
6230,2019-10-09
6230,2019-11-11
6230,2019-12-09
6230,2020-01-10
6230,2020-02-13
6230,2020-03-10
6230,2020-04-10
6226,2019-01-09
6226,2019-02-14
6226,2019-03-08
6226,2019-04-09
6226,2019-05-09
6226,2019-06-10
6226,2019-07-09
6226,2019-08-08
6226,2019-09-09
6226,2019-10-09
6226,2019-11-08
6226,2019-12-09
6226,2020-01-10
6226,2020-02-14
6226,2020-03-10
6226,2020-04-10
6225,2019-01-09
6225,2019-02-11
6225,2019-03-07
6225,2019-04-09
6225,2019-05-06
6225,2019-06-09
6225,2019-07-10
6225,2019-08-09
6225,2019-09-09
6225,2019-10-09
6225,2019-11-08
6225,2019-12-06
6225,2020-01-10
6225,2020-02-07
6225,2020-03-03
6225,2020-04-08
6224,2019-01-07
6224,2019-02-14
6224,2019-03-05
6224,2019-04-08
6224,2019-05-06
6224,2019-06-05
6224,2019-07-05
6224,2019-08-05
6224,2019-09-05
6224,2019-10-07
6224,2019-11-05
6224,2019-12-05
6224,2020-01-06
6224,2020-02-11
6224,2020-03-05
6224,2020-04-07
6216,2019-01-10
6216,2019-02-15
6216,2019-03-08
6216,2019-04-10
6216,2019-05-10
6216,2019-06-10
6216,2019-07-10
6216,2019-08-12
6216,2019-09-10
6216,2019-10-09
6216,2019-11-08
6216,2019-12-10
6216,2020-01-10
6216,2020-02-10
6216,2020-03-10
6216,2020-04-10
6215,2019-01-10
6215,2019-02-14
6215,2019-03-08
6215,2019-04-10
6215,2019-05-10
6215,2019-06-10
6215,2019-07-10
6215,2019-08-08
6215,2019-09-10
6215,2019-10-09
6215,2019-11-08
6215,2019-12-10
6215,2020-01-10
6215,2020-02-14
6215,2020-03-10
6215,2020-04-10
6214,2019-01-09
6214,2019-02-14
6214,2019-03-08
6214,2019-04-09
6214,2019-05-09
6214,2019-06-10
6214,2019-07-09
6214,2019-08-08
6214,2019-09-09
6214,2019-10-09
6214,2019-11-07
6214,2019-12-09
6214,2020-01-09
6214,2020-02-14
6214,2020-03-09
6214,2020-04-10
6213,2019-01-04
6213,2019-02-11
6213,2019-03-05
6213,2019-04-03
6213,2019-05-05
6213,2019-06-05
6213,2019-07-05
6213,2019-08-05
6213,2019-09-04
6213,2019-10-05
6213,2019-11-04
6213,2019-12-05
6213,2020-01-05
6213,2020-02-05
6213,2020-03-05
6213,2020-04-06
6209,2019-01-08
6209,2019-02-12
6209,2019-03-07
6209,2019-04-08
6209,2019-05-07
6209,2019-06-06
6209,2019-07-08
6209,2019-08-07
6209,2019-09-06
6209,2019-10-08
6209,2019-11-07
6209,2019-12-09
6209,2020-01-07
6209,2020-02-14
6209,2020-03-09
6209,2020-04-08
6206,2019-01-08
6206,2019-02-14
6206,2019-03-08
6206,2019-04-08
6206,2019-05-08
6206,2019-06-10
6206,2019-07-08
6206,2019-08-08
6206,2019-09-09
6206,2019-10-08
6206,2019-11-08
6206,2019-12-09
6206,2020-01-08
6206,2020-02-13
6206,2020-03-09
6206,2020-04-08
6205,2019-01-09
6205,2019-02-14
6205,2019-03-08
6205,2019-04-09
6205,2019-05-09
6205,2019-06-06
6205,2019-07-09
6205,2019-08-07
6205,2019-09-09
6205,2019-10-08
6205,2019-11-07
6205,2019-12-06
6205,2020-01-09
6205,2020-02-10
6205,2020-03-09
6205,2020-04-09
6202,2019-01-07
6202,2019-02-15
6202,2019-03-08
6202,2019-04-08
6202,2019-05-08
6202,2019-06-06
6202,2019-07-08
6202,2019-08-08
6202,2019-09-06
6202,2019-10-07
6202,2019-11-08
6202,2019-12-06
6202,2020-01-07
6202,2020-02-07
6202,2020-03-06
6202,2020-04-08
6201,2019-01-09
6201,2019-02-14
6201,2019-03-08
6201,2019-04-09
6201,2019-05-09
6201,2019-06-06
6201,2019-07-09
6201,2019-08-08
6201,2019-09-09
6201,2019-10-09
6201,2019-11-08
6201,2019-12-09
6201,2020-01-09
6201,2020-02-10
6201,2020-03-09
6201,2020-04-09
6197,2019-01-07
6197,2019-02-12
6197,2019-03-07
6197,2019-04-03
6197,2019-05-07
6197,2019-06-05
6197,2019-07-04
6197,2019-08-06
6197,2019-09-04
6197,2019-10-04
6197,2019-11-06
6197,2019-12-05
6197,2020-01-07
6197,2020-02-12
6197,2020-03-09
6197,2020-04-07
6196,2019-01-09
6196,2019-02-15
6196,2019-03-08
6196,2019-04-10
6196,2019-05-10
6196,2019-06-10
6196,2019-07-10
6196,2019-08-12
6196,2019-09-10
6196,2019-10-09
6196,2019-11-08
6196,2019-12-10
6196,2020-01-10
6196,2020-02-10
6196,2020-03-10
6196,2020-04-10
6192,2019-01-10
6192,2019-02-15
6192,2019-03-08
6192,2019-04-10
6192,2019-05-10
6192,2019-06-10
6192,2019-07-10
6192,2019-08-09
6192,2019-09-10
6192,2019-10-09
6192,2019-11-08
6192,2019-12-10
6192,2020-01-10
6192,2020-02-14
6192,2020-03-10
6192,2020-04-10
6191,2019-01-09
6191,2019-02-15
6191,2019-03-08
6191,2019-04-10
6191,2019-05-10
6191,2019-06-10
6191,2019-07-10
6191,2019-08-08
6191,2019-09-10
6191,2019-10-09
6191,2019-11-08
6191,2019-12-10
6191,2020-01-10
6191,2020-02-15
6191,2020-03-10
6191,2020-04-08
6189,2019-01-09
6189,2019-02-14
6189,2019-03-07
6189,2019-04-09
6189,2019-05-08
6189,2019-06-10
6189,2019-07-08
6189,2019-08-08
6189,2019-09-09
6189,2019-10-08
6189,2019-11-07
6189,2019-12-10
6189,2020-01-08
6189,2020-02-10
6189,2020-03-09
6189,2020-04-09
6184,2019-01-09
6184,2019-02-14
6184,2019-03-08
6184,2019-04-09
6184,2019-05-07
6184,2019-06-10
6184,2019-07-08
6184,2019-08-07
6184,2019-09-09
6184,2019-10-07
6184,2019-11-07
6184,2019-12-09
6184,2020-01-09
6184,2020-02-07
6184,2020-03-09
6184,2020-04-08
6183,2019-01-08
6183,2019-02-12
6183,2019-03-08
6183,2019-04-08
6183,2019-05-08
6183,2019-06-06
6183,2019-07-08
6183,2019-08-08
6183,2019-09-09
6183,2019-10-08
6183,2019-11-08
6183,2019-12-06
6183,2020-01-08
6183,2020-02-07
6183,2020-03-09
6183,2020-04-08
6177,2019-01-10
6177,2019-02-15
6177,2019-03-08
6177,2019-04-10
6177,2019-05-10
6177,2019-06-10
6177,2019-07-10
6177,2019-08-08
6177,2019-09-10
6177,2019-10-09
6177,2019-11-08
6177,2019-12-10
6177,2020-01-10
6177,2020-02-10
6177,2020-03-10
6177,2020-04-10
6176,2019-01-08
6176,2019-02-12
6176,2019-03-08
6176,2019-04-08
6176,2019-05-08
6176,2019-06-10
6176,2019-07-08
6176,2019-08-08
6176,2019-09-09
6176,2019-10-08
6176,2019-11-08
6176,2019-12-09
6176,2020-01-08
6176,2020-02-14
6176,2020-03-09
6176,2020-04-08
6172,2019-01-09
6172,2019-02-15
6172,2019-03-08
6172,2019-04-10
6172,2019-05-10
6172,2019-06-06
6172,2019-07-09
6172,2019-08-08
6172,2019-09-09
6172,2019-10-09
6172,2019-11-08
6172,2019-12-06
6172,2020-01-09
6172,2020-02-14
6172,2020-03-10
6172,2020-04-10
6168,2019-01-10
6168,2019-02-15
6168,2019-03-08
6168,2019-04-10
6168,2019-05-10
6168,2019-06-10
6168,2019-07-10
6168,2019-08-12
6168,2019-09-10
6168,2019-10-09
6168,2019-11-11
6168,2019-12-09
6168,2020-01-09
6168,2020-02-10
6168,2020-03-06
6168,2020-04-10
6166,2019-01-08
6166,2019-02-13
6166,2019-03-08
6166,2019-04-09
6166,2019-05-10
6166,2019-06-06
6166,2019-07-08
6166,2019-08-08
6166,2019-09-06
6166,2019-10-09
6166,2019-11-08
6166,2019-12-06
6166,2020-01-08
6166,2020-02-07
6166,2020-03-10
6166,2020-04-08
6165,2019-01-08
6165,2019-02-14
6165,2019-03-07
6165,2019-04-10
6165,2019-05-07
6165,2019-06-04
6165,2019-07-10
6165,2019-08-08
6165,2019-09-09
6165,2019-10-08
6165,2019-11-07
6165,2019-12-09
6165,2020-01-09
6165,2020-02-07
6165,2020-03-09
6165,2020-04-09
6164,2019-01-02
6164,2019-02-11
6164,2019-03-04
6164,2019-04-02
6164,2019-05-03
6164,2019-06-03
6164,2019-07-02
6164,2019-08-02
6164,2019-09-03
6164,2019-10-03
6164,2019-11-04
6164,2019-12-03
6164,2020-01-03
6164,2020-02-12
6164,2020-03-03
6164,2020-04-07
6155,2019-01-09
6155,2019-02-15
6155,2019-03-07
6155,2019-04-09
6155,2019-05-09
6155,2019-06-06
6155,2019-07-09
6155,2019-08-08
6155,2019-09-06
6155,2019-10-04
6155,2019-11-08
6155,2019-12-06
6155,2020-01-08
6155,2020-02-07
6155,2020-03-06
6155,2020-04-10
6153,2019-01-09
6153,2019-02-11
6153,2019-03-08
6153,2019-04-08
6153,2019-05-09
6153,2019-06-10
6153,2019-07-08
6153,2019-08-07
6153,2019-09-06
6153,2019-10-09
6153,2019-11-08
6153,2019-12-09
6153,2020-01-08
6153,2020-02-12
6153,2020-03-10
6153,2020-04-08
6152,2019-01-08
6152,2019-02-15
6152,2019-03-08
6152,2019-04-08
6152,2019-05-08
6152,2019-06-10
6152,2019-07-08
6152,2019-08-08
6152,2019-09-06
6152,2019-10-09
6152,2019-11-08
6152,2019-12-09
6152,2020-01-08
6152,2020-02-10
6152,2020-03-09
6152,2020-04-08
6142,2019-01-10
6142,2019-02-15
6142,2019-03-08
6142,2019-04-10
6142,2019-05-10
6142,2019-06-10
6142,2019-07-10
6142,2019-08-12
6142,2019-09-10
6142,2019-10-09
6142,2019-11-08
6142,2019-12-10
6142,2020-01-10
6142,2020-02-10
6142,2020-03-10
6142,2020-04-10
6141,2019-01-10
6141,2019-02-15
6141,2019-03-08
6141,2019-04-10
6141,2019-05-10
6141,2019-06-10
6141,2019-07-10
6141,2019-08-12
6141,2019-09-10
6141,2019-10-09
6141,2019-11-08
6141,2019-12-10
6141,2020-01-10
6141,2020-02-14
6141,2020-03-10
6141,2020-04-10
6139,2019-01-10
6139,2019-02-15
6139,2019-03-08
6139,2019-04-10
6139,2019-05-10
6139,2019-06-10
6139,2019-07-10
6139,2019-08-12
6139,2019-09-10
6139,2019-10-09
6139,2019-11-08
6139,2019-12-10
6139,2020-01-10
6139,2020-02-14
6139,2020-03-10
6139,2020-04-10
6136,2019-01-10
6136,2019-02-14
6136,2019-03-08
6136,2019-04-10
6136,2019-05-10
6136,2019-06-10
6136,2019-07-10
6136,2019-08-08
6136,2019-09-10
6136,2019-10-09
6136,2019-11-08
6136,2019-12-10
6136,2020-01-10
6136,2020-02-10
6136,2020-03-10
6136,2020-04-10
6133,2019-01-10
6133,2019-02-14
6133,2019-03-08
6133,2019-04-10
6133,2019-05-10
6133,2019-06-06
6133,2019-07-10
6133,2019-08-08
6133,2019-09-09
6133,2019-10-09
6133,2019-11-09
6133,2019-12-10
6133,2020-01-08
6133,2020-02-10
6133,2020-03-10
6133,2020-04-10
6131,2019-01-09
6131,2019-02-15
6131,2019-03-08
6131,2019-04-10
6131,2019-05-10
6131,2019-06-06
6131,2019-07-10
6131,2019-08-08
6131,2019-09-10
6131,2019-10-08
6131,2019-11-08
6131,2019-12-06
6131,2020-01-10
6131,2020-02-10
6131,2020-03-10
6131,2020-04-10
6128,2019-01-10
6128,2019-02-15
6128,2019-03-08
6128,2019-04-10
6128,2019-05-10
6128,2019-06-10
6128,2019-07-10
6128,2019-08-09
6128,2019-09-10
6128,2019-10-09
6128,2019-11-08
6128,2019-12-10
6128,2020-01-10
6128,2020-02-10
6128,2020-03-10
6128,2020-04-10
6120,2019-01-08
6120,2019-02-14
6120,2019-03-08
6120,2019-04-09
6120,2019-05-08
6120,2019-06-06
6120,2019-07-08
6120,2019-08-07
6120,2019-09-09
6120,2019-10-08
6120,2019-11-08
6120,2019-12-09
6120,2020-01-08
6120,2020-02-10
6120,2020-03-09
6120,2020-04-08
6117,2019-01-10
6117,2019-02-15
6117,2019-03-08
6117,2019-04-10
6117,2019-05-10
6117,2019-06-10
6117,2019-07-10
